 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.600750E+01   0.150000E-01  -0.170603E-08  -0.169100E-08   0.341950E-08   0.546694E-11   0.263332E-11  -0.170698E-10   0.201448E-10   0.255227E-11  -0.152237E-11
   0.601000E+01   0.150000E-01  -0.783709E-08  -0.776834E-08   0.157069E-07   0.251899E-10   0.121457E-10  -0.784179E-10   0.935232E-10   0.117756E-10  -0.700470E-11
   0.601250E+01   0.150000E-01  -0.321829E-07  -0.319010E-07   0.645001E-07   0.103820E-09   0.501101E-10  -0.321624E-09   0.389119E-09   0.485960E-10  -0.288182E-10
   0.601500E+01   0.150000E-01  -0.118344E-06  -0.117308E-06   0.237186E-06   0.383409E-09   0.185254E-09  -0.118051E-08   0.145272E-08   0.179700E-09  -0.106196E-09
   0.601750E+01   0.150000E-01  -0.390462E-06  -0.387045E-06   0.782567E-06   0.127128E-08   0.614946E-09  -0.388703E-08   0.487527E-08   0.596650E-09  -0.351233E-09
   0.602000E+01   0.150000E-01  -0.115855E-05  -0.114842E-05   0.232192E-05   0.379343E-08   0.183727E-08  -0.115103E-07   0.147427E-07   0.178307E-08  -0.104507E-08
   0.602250E+01   0.150000E-01  -0.309969E-05  -0.307261E-05   0.621200E-05   0.102151E-07   0.495461E-08  -0.307367E-07   0.402913E-07   0.480983E-08  -0.280509E-08
   0.602500E+01   0.150000E-01  -0.750161E-05  -0.743614E-05   0.150331E-04   0.249061E-07   0.121001E-07  -0.742491E-07   0.998738E-07   0.117506E-07  -0.681406E-08
   0.602750E+01   0.150000E-01  -0.164827E-04  -0.163390E-04   0.330297E-04   0.551953E-07   0.268665E-07  -0.162851E-06   0.225470E-06   0.261005E-07  -0.150372E-07
   0.603000E+01   0.150000E-01  -0.330233E-04  -0.327355E-04   0.661723E-04   0.111687E-06   0.544809E-07  -0.325737E-06   0.465764E-06   0.529513E-07  -0.302797E-07
   0.603250E+01   0.150000E-01  -0.606324E-04  -0.601038E-04   0.121488E-03   0.207432E-06   0.101430E-06  -0.597286E-06   0.885086E-06   0.986316E-07  -0.559227E-07
   0.603500E+01   0.150000E-01  -0.102604E-03  -0.101709E-03   0.205570E-03   0.355704E-06   0.174406E-06  -0.101004E-05   0.155644E-05   0.169689E-06  -0.952830E-07
   0.603750E+01   0.150000E-01  -0.161058E-03  -0.159652E-03   0.322655E-03   0.566902E-06   0.278810E-06  -0.158583E-05   0.254954E-05   0.271441E-06  -0.150756E-06
   0.604000E+01   0.150000E-01  -0.236167E-03  -0.234101E-03   0.473076E-03   0.845779E-06   0.417390E-06  -0.232884E-05   0.391779E-05   0.406643E-06  -0.223083E-06
   0.604250E+01   0.150000E-01  -0.325939E-03  -0.323076E-03   0.652827E-03   0.119028E-05   0.589610E-06  -0.322417E-05   0.568918E-05   0.574868E-06  -0.311094E-06
   0.604500E+01   0.150000E-01  -0.426676E-03  -0.422906E-03   0.854477E-03   0.159242E-05   0.792015E-06  -0.424292E-05   0.786408E-05   0.772846E-06  -0.412032E-06
   0.604750E+01   0.150000E-01  -0.533863E-03  -0.529110E-03   0.106896E-02   0.204067E-05   0.101934E-05  -0.535095E-05   0.104201E-04   0.995528E-06  -0.522287E-06
   0.605000E+01   0.150000E-01  -0.643103E-03  -0.637320E-03   0.128745E-02   0.252256E-05   0.126582E-05  -0.651696E-05   0.133209E-04   0.123736E-05  -0.638187E-06
   0.605250E+01   0.150000E-01  -0.750757E-03  -0.743920E-03   0.150267E-02   0.302700E-05   0.152621E-05  -0.771722E-05   0.165252E-04   0.149327E-05  -0.756574E-06
   0.605500E+01   0.150000E-01  -0.854222E-03  -0.846316E-03   0.170939E-02   0.354533E-05   0.179632E-05  -0.893736E-05   0.199927E-04   0.175917E-05  -0.875073E-06
   0.605750E+01   0.150000E-01  -0.951877E-03  -0.942899E-03   0.190435E-02   0.407142E-05   0.207304E-05  -0.101719E-04   0.236856E-04   0.203202E-05  -0.992098E-06
   0.606000E+01   0.150000E-01  -0.104285E-02  -0.103281E-02   0.208578E-02   0.460076E-05   0.235422E-05  -0.114214E-04   0.275709E-04   0.230970E-05  -0.110667E-05
   0.606250E+01   0.150000E-01  -0.112678E-02  -0.111566E-02   0.225299E-02   0.513011E-05   0.263839E-05  -0.126885E-04   0.316208E-04   0.259075E-05  -0.121823E-05
   0.606500E+01   0.150000E-01  -0.120363E-02  -0.119144E-02   0.240599E-02   0.565771E-05   0.292457E-05  -0.139757E-04   0.358131E-04   0.287419E-05  -0.132647E-05
   0.606750E+01   0.150000E-01  -0.127364E-02  -0.126035E-02   0.254517E-02   0.618298E-05   0.321213E-05  -0.152874E-04   0.401275E-04   0.315935E-05  -0.143136E-05
   0.607000E+01   0.150000E-01  -0.133715E-02  -0.132276E-02   0.267117E-02   0.670516E-05   0.350064E-05  -0.166294E-04   0.445451E-04   0.344574E-05  -0.153300E-05
   0.607250E+01   0.150000E-01  -0.139451E-02  -0.137902E-02   0.278476E-02   0.722287E-05   0.378981E-05  -0.180064E-04   0.490504E-04   0.373311E-05  -0.163148E-05
   0.607500E+01   0.150000E-01  -0.144609E-02  -0.142948E-02   0.288676E-02   0.773550E-05   0.407946E-05  -0.194196E-04   0.536329E-04   0.402126E-05  -0.172689E-05
   0.607750E+01   0.150000E-01  -0.149230E-02  -0.147453E-02   0.297801E-02   0.824404E-05   0.436950E-05  -0.208697E-04   0.582836E-04   0.431006E-05  -0.181942E-05
   0.608000E+01   0.150000E-01  -0.153364E-02  -0.151468E-02   0.305934E-02   0.874930E-05   0.465992E-05  -0.223600E-04   0.629924E-04   0.459942E-05  -0.190936E-05
   0.608250E+01   0.150000E-01  -0.157052E-02  -0.155036E-02   0.313154E-02   0.925019E-05   0.495072E-05  -0.238951E-04   0.677495E-04   0.488933E-05  -0.199697E-05
   0.608500E+01   0.150000E-01  -0.160321E-02  -0.158187E-02   0.319537E-02   0.974536E-05   0.524190E-05  -0.254759E-04   0.725496E-04   0.517984E-05  -0.208239E-05
   0.608750E+01   0.150000E-01  -0.163201E-02  -0.160945E-02   0.325154E-02   0.102358E-04   0.553349E-05  -0.271000E-04   0.773906E-04   0.547097E-05  -0.216569E-05
   0.609000E+01   0.150000E-01  -0.165735E-02  -0.163347E-02   0.330072E-02   0.107237E-04   0.582559E-05  -0.287672E-04   0.822696E-04   0.576274E-05  -0.224716E-05
   0.609250E+01   0.150000E-01  -0.167964E-02  -0.165442E-02   0.334351E-02   0.112089E-04   0.611830E-05  -0.304811E-04   0.871804E-04   0.605517E-05  -0.232715E-05
   0.609500E+01   0.150000E-01  -0.169908E-02  -0.167259E-02   0.338049E-02   0.116894E-04   0.641167E-05  -0.322448E-04   0.921188E-04   0.634838E-05  -0.240586E-05
   0.609750E+01   0.150000E-01  -0.171578E-02  -0.168802E-02   0.341218E-02   0.121645E-04   0.670574E-05  -0.340570E-04   0.970849E-04   0.664247E-05  -0.248326E-05
   0.610000E+01   0.150000E-01  -0.173001E-02  -0.170086E-02   0.343907E-02   0.126368E-04   0.700062E-05  -0.359141E-04   0.102081E-03   0.693748E-05  -0.255944E-05
   0.610250E+01   0.150000E-01  -0.174218E-02  -0.171152E-02   0.346158E-02   0.131081E-04   0.729643E-05  -0.378162E-04   0.107105E-03   0.723345E-05  -0.263474E-05
   0.610500E+01   0.150000E-01  -0.175252E-02  -0.172042E-02   0.348012E-02   0.135771E-04   0.759328E-05  -0.397678E-04   0.112155E-03   0.753046E-05  -0.270956E-05
   0.610750E+01   0.150000E-01  -0.176100E-02  -0.172761E-02   0.349507E-02   0.140412E-04   0.789120E-05  -0.417720E-04   0.117229E-03   0.782865E-05  -0.278390E-05
   0.611000E+01   0.150000E-01  -0.176770E-02  -0.173291E-02   0.350676E-02   0.145011E-04   0.819025E-05  -0.438256E-04   0.122329E-03   0.812809E-05  -0.285758E-05
   0.611250E+01   0.150000E-01  -0.177295E-02  -0.173655E-02   0.351549E-02   0.149602E-04   0.849055E-05  -0.459241E-04   0.127459E-03   0.842883E-05  -0.293077E-05
   0.611500E+01   0.150000E-01  -0.177705E-02  -0.173902E-02   0.352155E-02   0.154194E-04   0.879222E-05  -0.480694E-04   0.132620E-03   0.873091E-05  -0.300399E-05
   0.611750E+01   0.150000E-01  -0.178001E-02  -0.174056E-02   0.352520E-02   0.158761E-04   0.909536E-05  -0.502678E-04   0.137810E-03   0.903446E-05  -0.307750E-05
   0.612000E+01   0.150000E-01  -0.178172E-02  -0.174092E-02   0.352666E-02   0.163282E-04   0.939997E-05  -0.525213E-04   0.143026E-03   0.933957E-05  -0.315102E-05
   0.612250E+01   0.150000E-01  -0.178234E-02  -0.173994E-02   0.352614E-02   0.167775E-04   0.970611E-05  -0.548248E-04   0.148275E-03   0.964629E-05  -0.322436E-05
   0.612500E+01   0.150000E-01  -0.178221E-02  -0.173802E-02   0.352386E-02   0.172277E-04   0.100139E-04  -0.571744E-04   0.153562E-03   0.995470E-05  -0.329797E-05
   0.612750E+01   0.150000E-01  -0.178145E-02  -0.173563E-02   0.351998E-02   0.176787E-04   0.103236E-04  -0.595745E-04   0.158888E-03   0.102649E-04  -0.337241E-05
   0.613000E+01   0.150000E-01  -0.177991E-02  -0.173270E-02   0.351467E-02   0.181268E-04   0.106350E-04  -0.620322E-04   0.164248E-03   0.105769E-04  -0.344762E-05
   0.613250E+01   0.150000E-01  -0.177755E-02  -0.172885E-02   0.350805E-02   0.185707E-04   0.109483E-04  -0.645477E-04   0.169641E-03   0.108908E-04  -0.352311E-05
   0.613500E+01   0.150000E-01  -0.177462E-02  -0.172413E-02   0.350029E-02   0.190135E-04   0.112636E-04  -0.671152E-04   0.175079E-03   0.112067E-04  -0.359896E-05
   0.613750E+01   0.150000E-01  -0.177136E-02  -0.171903E-02   0.349153E-02   0.194589E-04   0.115810E-04  -0.697321E-04   0.180568E-03   0.115247E-04  -0.367590E-05
   0.614000E+01   0.150000E-01  -0.176771E-02  -0.171382E-02   0.348185E-02   0.199049E-04   0.119005E-04  -0.724041E-04   0.186103E-03   0.118449E-04  -0.375425E-05
   0.614250E+01   0.150000E-01  -0.176351E-02  -0.170820E-02   0.347132E-02   0.203473E-04   0.122221E-04  -0.751392E-04   0.191677E-03   0.121671E-04  -0.383353E-05
   0.614500E+01   0.150000E-01  -0.175886E-02  -0.170187E-02   0.346008E-02   0.207864E-04   0.125461E-04  -0.779373E-04   0.197300E-03   0.124917E-04  -0.391340E-05
   0.614750E+01   0.150000E-01  -0.175399E-02  -0.169509E-02   0.344827E-02   0.212268E-04   0.128725E-04  -0.807906E-04   0.202984E-03   0.128188E-04  -0.399438E-05
   0.615000E+01   0.150000E-01  -0.174897E-02  -0.168830E-02   0.343591E-02   0.216706E-04   0.132013E-04  -0.836958E-04   0.208727E-03   0.131483E-04  -0.407716E-05
   0.615250E+01   0.150000E-01  -0.174369E-02  -0.168151E-02   0.342301E-02   0.221141E-04   0.135325E-04  -0.866629E-04   0.214521E-03   0.134801E-04  -0.416157E-05
   0.615500E+01   0.150000E-01  -0.173806E-02  -0.167436E-02   0.340970E-02   0.225535E-04   0.138664E-04  -0.897030E-04   0.220370E-03   0.138145E-04  -0.424703E-05
   0.615750E+01   0.150000E-01  -0.173227E-02  -0.166675E-02   0.339612E-02   0.229917E-04   0.142031E-04  -0.928120E-04   0.226286E-03   0.141519E-04  -0.433365E-05
   0.616000E+01   0.150000E-01  -0.172645E-02  -0.165902E-02   0.338227E-02   0.234334E-04   0.145425E-04  -0.959761E-04   0.232275E-03   0.144921E-04  -0.442217E-05
   0.616250E+01   0.150000E-01  -0.172055E-02  -0.165144E-02   0.336810E-02   0.238781E-04   0.148846E-04  -0.991965E-04   0.238328E-03   0.148347E-04  -0.451290E-05
   0.616500E+01   0.150000E-01  -0.171446E-02  -0.164386E-02   0.335371E-02   0.243209E-04   0.152295E-04  -0.102492E-03   0.244445E-03   0.151802E-04  -0.460532E-05
   0.616750E+01   0.150000E-01  -0.170825E-02  -0.163601E-02   0.333926E-02   0.247607E-04   0.155779E-04  -0.105874E-03   0.250639E-03   0.155291E-04  -0.469911E-05
   0.617000E+01   0.150000E-01  -0.170206E-02  -0.162793E-02   0.332479E-02   0.252021E-04   0.159294E-04  -0.109324E-03   0.256917E-03   0.158813E-04  -0.479483E-05
   0.617250E+01   0.150000E-01  -0.169589E-02  -0.161992E-02   0.331017E-02   0.256478E-04   0.162837E-04  -0.112829E-03   0.263270E-03   0.162364E-04  -0.489309E-05
   0.617500E+01   0.150000E-01  -0.168966E-02  -0.161210E-02   0.329540E-02   0.260949E-04   0.166410E-04  -0.116402E-03   0.269698E-03   0.165942E-04  -0.499367E-05
   0.617750E+01   0.150000E-01  -0.168338E-02  -0.160429E-02   0.328071E-02   0.265398E-04   0.170022E-04  -0.120071E-03   0.276214E-03   0.169559E-04  -0.509609E-05
   0.618000E+01   0.150000E-01  -0.167715E-02  -0.159632E-02   0.326621E-02   0.269843E-04   0.173674E-04  -0.123833E-03   0.282829E-03   0.173217E-04  -0.520053E-05
   0.618250E+01   0.150000E-01  -0.167099E-02  -0.158828E-02   0.325174E-02   0.274321E-04   0.177358E-04  -0.127658E-03   0.289533E-03   0.176908E-04  -0.530766E-05
   0.618500E+01   0.150000E-01  -0.166484E-02  -0.158042E-02   0.323716E-02   0.278835E-04   0.181071E-04  -0.131542E-03   0.296318E-03   0.180627E-04  -0.541764E-05
   0.618750E+01   0.150000E-01  -0.165871E-02  -0.157276E-02   0.322267E-02   0.283354E-04   0.184824E-04  -0.135517E-03   0.303200E-03   0.184384E-04  -0.553002E-05
   0.619000E+01   0.150000E-01  -0.165268E-02  -0.156514E-02   0.320853E-02   0.287864E-04   0.188626E-04  -0.139609E-03   0.310200E-03   0.188191E-04  -0.564471E-05
   0.619250E+01   0.150000E-01  -0.164676E-02  -0.155744E-02   0.319464E-02   0.292393E-04   0.192470E-04  -0.143792E-03   0.317312E-03   0.192042E-04  -0.576221E-05
   0.619500E+01   0.150000E-01  -0.164088E-02  -0.154978E-02   0.318074E-02   0.296959E-04   0.196344E-04  -0.148032E-03   0.324511E-03   0.195923E-04  -0.588293E-05
   0.619750E+01   0.150000E-01  -0.163506E-02  -0.154236E-02   0.316683E-02   0.301553E-04   0.200255E-04  -0.152346E-03   0.331807E-03   0.199838E-04  -0.600663E-05
   0.620000E+01   0.150000E-01  -0.162939E-02  -0.153516E-02   0.315328E-02   0.306155E-04   0.204219E-04  -0.156783E-03   0.339235E-03   0.203807E-04  -0.613308E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.590000E+01   0.175000E-01   0.191820E-01   0.196338E-01  -0.866297E-02   0.886785E-04   0.662324E-04  -0.289208E-03  -0.781762E-04   0.651714E-04  -0.171781E-04
   0.590250E+01   0.175000E-01   0.174266E-01   0.179939E-01  -0.858722E-02   0.821363E-04   0.618355E-04  -0.294634E-03  -0.109050E-03   0.611511E-04  -0.161928E-04
   0.590500E+01   0.175000E-01   0.154728E-01   0.161475E-01  -0.860532E-02   0.768350E-04   0.568615E-04  -0.289756E-03  -0.132138E-03   0.564535E-04  -0.154042E-04
   0.590750E+01   0.175000E-01   0.134492E-01   0.142133E-01  -0.867932E-02   0.722810E-04   0.514572E-04  -0.273711E-03  -0.146102E-03   0.512343E-04  -0.147445E-04
   0.591000E+01   0.175000E-01   0.114606E-01   0.122930E-01  -0.876332E-02   0.678561E-04   0.457735E-04  -0.247911E-03  -0.150107E-03   0.456697E-04  -0.141220E-04
   0.591250E+01   0.175000E-01   0.959000E-02   0.104692E-01  -0.880503E-02   0.630391E-04   0.399501E-04  -0.214864E-03  -0.144467E-03   0.399229E-04  -0.134474E-04
   0.591500E+01   0.175000E-01   0.790184E-02   0.880449E-02  -0.874768E-02   0.575435E-04   0.341079E-04  -0.177514E-03  -0.131177E-03   0.341305E-04  -0.126532E-04
   0.591750E+01   0.175000E-01   0.643945E-02   0.733800E-02  -0.853654E-02   0.513349E-04   0.283593E-04  -0.139233E-03  -0.113931E-03   0.284138E-04  -0.116991E-04
   0.592000E+01   0.175000E-01   0.521951E-02   0.608170E-02  -0.813083E-02   0.445744E-04   0.228275E-04  -0.103875E-03  -0.973386E-04   0.229008E-04  -0.105695E-04
   0.592250E+01   0.175000E-01   0.422850E-02   0.501999E-02  -0.751617E-02   0.375431E-04   0.176603E-04  -0.751904E-04  -0.854145E-04   0.177420E-04  -0.927361E-05
   0.592500E+01   0.175000E-01   0.342787E-02   0.411782E-02  -0.671103E-02   0.305779E-04   0.130230E-04  -0.556064E-04  -0.799411E-04   0.131046E-04  -0.784972E-05
   0.592750E+01   0.175000E-01   0.276809E-02   0.333552E-02  -0.576412E-02   0.240156E-04   0.907108E-05  -0.451137E-04  -0.796357E-04   0.914532E-05  -0.636848E-05
   0.593000E+01   0.175000E-01   0.220518E-02   0.264333E-02  -0.474447E-02   0.181426E-04   0.590946E-05  -0.411798E-04  -0.808137E-04   0.597130E-05  -0.492426E-05
   0.593250E+01   0.175000E-01   0.171174E-02   0.202851E-02  -0.372806E-02   0.131533E-04   0.356086E-05  -0.399305E-04  -0.793297E-04   0.360796E-05  -0.361368E-05
   0.593500E+01   0.175000E-01   0.127873E-02   0.149296E-02  -0.278485E-02   0.912963E-05   0.195781E-05  -0.379310E-04  -0.726712E-04   0.199059E-05  -0.251031E-05
   0.593750E+01   0.175000E-01   0.909321E-03   0.104494E-02  -0.196842E-02   0.604830E-05   0.963454E-06  -0.334911E-04  -0.609613E-04   0.984326E-06  -0.164839E-05
   0.594000E+01   0.175000E-01   0.609917E-03   0.690422E-03  -0.130979E-02   0.380877E-05   0.410466E-06  -0.268445E-04  -0.464416E-04   0.422657E-06  -0.102207E-05
   0.594250E+01   0.175000E-01   0.382910E-03   0.427781E-03  -0.815941E-03   0.226759E-05   0.140338E-06  -0.193724E-04  -0.320345E-04   0.146902E-06  -0.597401E-06
   0.594500E+01   0.175000E-01   0.223510E-03   0.246998E-03  -0.473146E-03   0.126812E-05   0.288809E-07  -0.125623E-04  -0.199917E-04   0.321590E-07  -0.328160E-06
   0.594750E+01   0.175000E-01   0.120582E-03   0.132107E-03  -0.253933E-03   0.661458E-06  -0.622376E-08  -0.732111E-05  -0.112865E-04  -0.469576E-08  -0.168620E-06
   0.595000E+01   0.175000E-01   0.597984E-04   0.650783E-04  -0.125435E-03   0.319521E-06  -0.112570E-07  -0.383650E-05  -0.576347E-05  -0.105893E-07  -0.805648E-07
   0.595250E+01   0.175000E-01   0.271254E-04   0.293709E-04  -0.567342E-04   0.141988E-06  -0.790211E-08  -0.180826E-05  -0.266073E-05  -0.762837E-08  -0.355567E-07
   0.595500E+01   0.175000E-01   0.112047E-04   0.120857E-04  -0.233854E-04   0.576994E-07  -0.413934E-08  -0.766452E-06  -0.110945E-05  -0.403434E-08  -0.144011E-07
   0.595750E+01   0.175000E-01   0.419799E-05   0.451470E-05  -0.874780E-05   0.213314E-07  -0.180182E-08  -0.291984E-06  -0.417296E-06  -0.176438E-08  -0.532067E-08
   0.596000E+01   0.175000E-01   0.142161E-05   0.152535E-05  -0.295884E-05   0.714351E-08  -0.676114E-09  -0.998847E-07  -0.141367E-06  -0.663805E-09  -0.178399E-08
   0.596250E+01   0.175000E-01   0.433811E-06   0.464621E-06  -0.902081E-06   0.215910E-08  -0.222190E-09  -0.306504E-07  -0.430621E-07  -0.218489E-09  -0.540503E-09
   0.596500E+01   0.175000E-01   0.118979E-06   0.127240E-06  -0.247230E-06   0.587216E-09  -0.644309E-10  -0.842659E-08  -0.117748E-07  -0.634200E-10  -0.147453E-09
   0.596750E+01   0.175000E-01   0.292632E-07   0.312562E-07  -0.607710E-07   0.143350E-09  -0.165476E-10  -0.207309E-08  -0.288546E-08  -0.162984E-10  -0.361179E-10
   0.597000E+01   0.175000E-01   0.644205E-08   0.687353E-08  -0.133717E-07   0.313451E-10  -0.377064E-11  -0.455845E-09  -0.632723E-09  -0.371550E-11  -0.792489E-11
   0.597250E+01   0.175000E-01   0.126727E-08   0.135092E-08  -0.262936E-08   0.612840E-11  -0.762931E-12  -0.894870E-10  -0.123978E-09  -0.751942E-12  -0.155470E-11
   0.597500E+01   0.175000E-01   0.222462E-09   0.236955E-09  -0.461399E-09   0.106976E-11  -0.137076E-12  -0.156673E-10  -0.216800E-10  -0.135159E-12  -0.272268E-12
   0.597750E+01   0.175000E-01   0.348053E-10   0.370460E-10  -0.721652E-10   0.166495E-12  -0.218948E-13  -0.244379E-11  -0.337934E-11  -0.215691E-13  -0.424990E-13
   0.598000E+01   0.175000E-01   0.484723E-11   0.515603E-11  -0.100476E-10   0.230746E-13  -0.311682E-14  -0.339344E-12  -0.468982E-12  -0.303562E-14  -0.590993E-14
   0.598250E+01   0.175000E-01   0.599577E-12   0.637448E-12  -0.124269E-11   0.284123E-14  -0.384089E-15  -0.419614E-13  -0.579409E-13  -0.382844E-15  -0.728982E-15
   0.598500E+01   0.175000E-01   0.653360E-13   0.694238E-13  -0.135399E-12   0.311895E-15  -0.467505E-16  -0.457647E-14  -0.630306E-14  -0.379406E-16  -0.795374E-16
   0.598750E+01   0.175000E-01   0.586725E-14   0.619318E-14  -0.121239E-13   0.279621E-16  -0.458282E-17  -0.506825E-15  -0.661848E-15  -0.284185E-17  -0.664324E-17
   0.599000E+01   0.175000E-01  -0.992376E-15  -0.971777E-15   0.213680E-14   0.573782E-17   0.168918E-17  -0.119715E-15  -0.119240E-15   0.180509E-17  -0.136186E-17
   0.599250E+01   0.175000E-01  -0.158922E-13  -0.156865E-13   0.323311E-13   0.506313E-16   0.244957E-16  -0.127606E-15   0.222458E-15   0.236397E-16  -0.141830E-16
   0.599500E+01   0.175000E-01  -0.148342E-12  -0.146911E-12   0.300574E-12   0.472335E-15   0.227796E-15  -0.150103E-14   0.165841E-14   0.220768E-15  -0.131875E-15
   0.599750E+01   0.175000E-01  -0.121966E-11  -0.120820E-11   0.246583E-11   0.388150E-14   0.187534E-14  -0.118261E-13   0.144667E-13   0.181583E-14  -0.108423E-14
   0.600000E+01   0.175000E-01  -0.889673E-11  -0.881534E-11   0.179537E-10   0.283316E-13   0.136921E-13  -0.877854E-13   0.104444E-12   0.132557E-13  -0.791053E-14
   0.600250E+01   0.175000E-01  -0.576981E-10  -0.571809E-10   0.116298E-09   0.183962E-12   0.889580E-13  -0.575371E-12   0.674945E-12   0.861527E-13  -0.513498E-13
   0.600500E+01   0.175000E-01  -0.333137E-09  -0.330190E-09   0.671032E-09   0.106405E-11   0.514927E-12  -0.334001E-11   0.390798E-11   0.498915E-12  -0.296811E-12
   0.600750E+01   0.175000E-01  -0.171451E-08  -0.169946E-08   0.345243E-08   0.548938E-11   0.265890E-11  -0.172273E-10   0.202583E-10   0.257718E-11  -0.152966E-11
   0.601000E+01   0.175000E-01  -0.787588E-08  -0.780703E-08   0.158576E-07   0.252927E-10   0.122631E-10  -0.791380E-10   0.940495E-10   0.118900E-10  -0.703807E-11
   0.601250E+01   0.175000E-01  -0.323414E-07  -0.320591E-07   0.651162E-07   0.104241E-09   0.505919E-10  -0.324560E-09   0.391308E-09   0.490656E-10  -0.289547E-10
   0.601500E+01   0.175000E-01  -0.118924E-06  -0.117886E-06   0.239441E-06   0.384955E-09   0.187025E-09  -0.119120E-08   0.146090E-08   0.181426E-09  -0.106696E-09
   0.601750E+01   0.175000E-01  -0.392361E-06  -0.388939E-06   0.789966E-06   0.127636E-08   0.620784E-09  -0.392196E-08   0.490275E-08   0.602342E-09  -0.352874E-09
   0.602000E+01   0.175000E-01  -0.116414E-05  -0.115399E-05   0.234374E-05   0.380847E-08   0.185458E-08  -0.116127E-07   0.148258E-07   0.179995E-08  -0.104991E-08
   0.602250E+01   0.175000E-01  -0.311451E-05  -0.308740E-05   0.626996E-05   0.102552E-07   0.500088E-08  -0.310072E-07   0.405187E-07   0.485496E-08  -0.281798E-08
   0.602500E+01   0.175000E-01  -0.753712E-05  -0.747158E-05   0.151722E-04   0.250028E-07   0.122120E-07  -0.748943E-07   0.100437E-06   0.118597E-07  -0.684504E-08
   0.602750E+01   0.175000E-01  -0.165599E-04  -0.164160E-04   0.333325E-04   0.554068E-07   0.271119E-07  -0.164246E-06   0.226742E-06   0.263401E-07  -0.151047E-07
   0.603000E+01   0.175000E-01  -0.331758E-04  -0.328877E-04   0.667725E-04   0.112109E-06   0.549720E-07  -0.328482E-06   0.468389E-06   0.534307E-07  -0.304138E-07
   0.603250E+01   0.175000E-01  -0.609080E-04  -0.603790E-04   0.122577E-03   0.208202E-06   0.102330E-06  -0.602224E-06   0.890064E-06   0.995107E-07  -0.561666E-07
   0.603500E+01   0.175000E-01  -0.103062E-03  -0.102166E-03   0.207385E-03   0.357000E-06   0.175926E-06  -0.101821E-05   0.156517E-05   0.171175E-06  -0.956912E-07
   0.603750E+01   0.175000E-01  -0.161763E-03  -0.160356E-03   0.325458E-03   0.568922E-06   0.281191E-06  -0.159834E-05   0.256378E-05   0.273768E-06  -0.151388E-06
   0.604000E+01   0.175000E-01  -0.237177E-03  -0.235110E-03   0.477110E-03   0.848720E-06   0.420873E-06  -0.234671E-05   0.393954E-05   0.410049E-06  -0.223998E-06
   0.604250E+01   0.175000E-01  -0.327297E-03  -0.324433E-03   0.658278E-03   0.119430E-05   0.594404E-06  -0.324815E-05   0.572051E-05   0.579559E-06  -0.312338E-06
   0.604500E+01   0.175000E-01  -0.428403E-03  -0.424632E-03   0.861445E-03   0.159765E-05   0.798270E-06  -0.427341E-05   0.790697E-05   0.778971E-06  -0.413633E-06
   0.604750E+01   0.175000E-01  -0.535957E-03  -0.531202E-03   0.107745E-02   0.204715E-05   0.102714E-05  -0.538799E-05   0.104762E-04   0.100317E-05  -0.524255E-06
   0.605000E+01   0.175000E-01  -0.645539E-03  -0.639756E-03   0.129740E-02   0.253031E-05   0.127518E-05  -0.656030E-05   0.133916E-04   0.124654E-05  -0.640515E-06
   0.605250E+01   0.175000E-01  -0.753499E-03  -0.746661E-03   0.151394E-02   0.303596E-05   0.153710E-05  -0.776644E-05   0.166116E-04   0.150395E-05  -0.759240E-06
   0.605500E+01   0.175000E-01  -0.857224E-03  -0.849319E-03   0.172182E-02   0.355545E-05   0.180865E-05  -0.899197E-05   0.200952E-04   0.177128E-05  -0.878048E-06
   0.605750E+01   0.175000E-01  -0.955092E-03  -0.946115E-03   0.191774E-02   0.408260E-05   0.208672E-05  -0.102314E-04   0.238047E-04   0.204547E-05  -0.995350E-06
   0.606000E+01   0.175000E-01  -0.104623E-02  -0.103619E-02   0.209996E-02   0.461291E-05   0.236914E-05  -0.114854E-04   0.277064E-04   0.232437E-05  -0.111017E-05
   0.606250E+01   0.175000E-01  -0.113028E-02  -0.111917E-02   0.226780E-02   0.514314E-05   0.265444E-05  -0.127565E-04   0.317727E-04   0.260654E-05  -0.122193E-05
   0.606500E+01   0.175000E-01  -0.120722E-02  -0.119503E-02   0.242127E-02   0.567153E-05   0.294163E-05  -0.140475E-04   0.359809E-04   0.289099E-05  -0.133036E-05
   0.606750E+01   0.175000E-01  -0.127728E-02  -0.126400E-02   0.256077E-02   0.619751E-05   0.323010E-05  -0.153626E-04   0.403108E-04   0.317705E-05  -0.143540E-05
   0.607000E+01   0.175000E-01  -0.134082E-02  -0.132643E-02   0.268698E-02   0.672032E-05   0.351941E-05  -0.167079E-04   0.447432E-04   0.346425E-05  -0.153717E-05
   0.607250E+01   0.175000E-01  -0.139819E-02  -0.138270E-02   0.280066E-02   0.723860E-05   0.380930E-05  -0.180880E-04   0.492626E-04   0.375233E-05  -0.163576E-05
