 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.602750E+01   0.125000E-01  -0.163975E-04  -0.162540E-04   0.327357E-04   0.550437E-07   0.262062E-07  -0.161333E-06   0.224323E-06   0.267119E-07  -0.149809E-07
   0.603000E+01   0.125000E-01  -0.328591E-04  -0.325717E-04   0.655981E-04   0.111400E-06   0.531767E-07  -0.322787E-06   0.463448E-06   0.541863E-07  -0.301721E-07
   0.603250E+01   0.125000E-01  -0.603425E-04  -0.598147E-04   0.120462E-03   0.206934E-06   0.990720E-07  -0.592038E-06   0.880781E-06   0.100918E-06  -0.557342E-07
   0.603500E+01   0.125000E-01  -0.102133E-03  -0.101239E-03   0.203880E-03   0.354909E-06   0.170482E-06  -0.100144E-05   0.154903E-05   0.173589E-06  -0.949789E-07
   0.603750E+01   0.125000E-01  -0.160350E-03  -0.158945E-03   0.320078E-03   0.565725E-06   0.272762E-06  -0.157279E-05   0.253764E-05   0.277610E-06  -0.150301E-06
   0.604000E+01   0.125000E-01  -0.235173E-03  -0.233108E-03   0.469410E-03   0.844150E-06   0.408696E-06  -0.231036E-05   0.389986E-05   0.415759E-06  -0.222447E-06
   0.604250E+01   0.125000E-01  -0.324626E-03  -0.321765E-03   0.647924E-03   0.118815E-05   0.577867E-06  -0.319955E-05   0.566361E-05   0.587545E-06  -0.310258E-06
   0.604500E+01   0.125000E-01  -0.425033E-03  -0.421265E-03   0.848263E-03   0.158980E-05   0.776997E-06  -0.421179E-05   0.782938E-05   0.789562E-06  -0.410987E-06
   0.604750E+01   0.125000E-01  -0.531901E-03  -0.527149E-03   0.106144E-02   0.203755E-05   0.100101E-05  -0.531330E-05   0.103749E-04   0.101659E-05  -0.521039E-06
   0.605000E+01   0.125000E-01  -0.640846E-03  -0.635064E-03   0.127870E-02   0.251900E-05   0.124432E-05  -0.647303E-05   0.132642E-04   0.126290E-05  -0.636750E-06
   0.605250E+01   0.125000E-01  -0.748243E-03  -0.741406E-03   0.149281E-02   0.302303E-05   0.150181E-05  -0.766743E-05   0.164563E-04   0.152327E-05  -0.754968E-06
   0.605500E+01   0.125000E-01  -0.851493E-03  -0.843586E-03   0.169857E-02   0.354102E-05   0.176934E-05  -0.888221E-05   0.199109E-04   0.179351E-05  -0.873321E-06
   0.605750E+01   0.125000E-01  -0.948975E-03  -0.939995E-03   0.189272E-02   0.406683E-05   0.204387E-05  -0.101119E-04   0.235908E-04   0.207049E-05  -0.990224E-06
   0.606000E+01   0.125000E-01  -0.103982E-02  -0.102977E-02   0.207350E-02   0.459593E-05   0.232324E-05  -0.113570E-04   0.274630E-04   0.235204E-05  -0.110470E-05
   0.606250E+01   0.125000E-01  -0.112364E-02  -0.111253E-02   0.224021E-02   0.512509E-05   0.260596E-05  -0.126200E-04   0.314999E-04   0.263672E-05  -0.121617E-05
   0.606500E+01   0.125000E-01  -0.120043E-02  -0.118824E-02   0.239284E-02   0.565254E-05   0.289103E-05  -0.139035E-04   0.356795E-04   0.292351E-05  -0.132436E-05
   0.606750E+01   0.125000E-01  -0.127040E-02  -0.125711E-02   0.253176E-02   0.617771E-05   0.317778E-05  -0.152118E-04   0.399815E-04   0.321173E-05  -0.142920E-05
   0.607000E+01   0.125000E-01  -0.133390E-02  -0.131951E-02   0.265760E-02   0.669983E-05   0.346576E-05  -0.165507E-04   0.443871E-04   0.350093E-05  -0.153080E-05
   0.607250E+01   0.125000E-01  -0.139127E-02  -0.137578E-02   0.277111E-02   0.721750E-05   0.375463E-05  -0.179247E-04   0.488810E-04   0.379085E-05  -0.162926E-05
   0.607500E+01   0.125000E-01  -0.144287E-02  -0.142627E-02   0.287312E-02   0.773010E-05   0.404420E-05  -0.193351E-04   0.534526E-04   0.408132E-05  -0.172466E-05
   0.607750E+01   0.125000E-01  -0.148912E-02  -0.147135E-02   0.296444E-02   0.823864E-05   0.433435E-05  -0.207825E-04   0.580930E-04   0.437221E-05  -0.181719E-05
   0.608000E+01   0.125000E-01  -0.153051E-02  -0.151154E-02   0.304588E-02   0.874395E-05   0.462504E-05  -0.222704E-04   0.627921E-04   0.466345E-05  -0.190713E-05
   0.608250E+01   0.125000E-01  -0.156744E-02  -0.154728E-02   0.311824E-02   0.924490E-05   0.491624E-05  -0.238031E-04   0.675401E-04   0.495504E-05  -0.199476E-05
   0.608500E+01   0.125000E-01  -0.160019E-02  -0.157885E-02   0.318227E-02   0.974010E-05   0.520793E-05  -0.253816E-04   0.723315E-04   0.524705E-05  -0.208018E-05
   0.608750E+01   0.125000E-01  -0.162905E-02  -0.160649E-02   0.323867E-02   0.102306E-04   0.550013E-05  -0.270036E-04   0.771646E-04   0.553952E-05  -0.216351E-05
   0.609000E+01   0.125000E-01  -0.165447E-02  -0.163059E-02   0.328810E-02   0.107186E-04   0.579294E-05  -0.286687E-04   0.820361E-04   0.583246E-05  -0.224499E-05
   0.609250E+01   0.125000E-01  -0.167683E-02  -0.165161E-02   0.333115E-02   0.112039E-04   0.608642E-05  -0.303806E-04   0.869400E-04   0.612593E-05  -0.232500E-05
   0.609500E+01   0.125000E-01  -0.169634E-02  -0.166985E-02   0.336841E-02   0.116845E-04   0.638061E-05  -0.321425E-04   0.918719E-04   0.642004E-05  -0.240374E-05
   0.609750E+01   0.125000E-01  -0.171311E-02  -0.168536E-02   0.340039E-02   0.121597E-04   0.667555E-05  -0.339529E-04   0.968321E-04   0.671492E-05  -0.248117E-05
   0.610000E+01   0.125000E-01  -0.172741E-02  -0.169827E-02   0.342757E-02   0.126321E-04   0.697135E-05  -0.358083E-04   0.101823E-03   0.701060E-05  -0.255737E-05
   0.610250E+01   0.125000E-01  -0.173966E-02  -0.170901E-02   0.345038E-02   0.131036E-04   0.726810E-05  -0.377088E-04   0.106842E-03   0.730714E-05  -0.263270E-05
   0.610500E+01   0.125000E-01  -0.175007E-02  -0.171798E-02   0.346922E-02   0.135727E-04   0.756590E-05  -0.396588E-04   0.111887E-03   0.760464E-05  -0.270755E-05
   0.610750E+01   0.125000E-01  -0.175862E-02  -0.172524E-02   0.348447E-02   0.140369E-04   0.786480E-05  -0.416615E-04   0.116956E-03   0.790322E-05  -0.278192E-05
   0.611000E+01   0.125000E-01  -0.176539E-02  -0.173062E-02   0.349645E-02   0.144970E-04   0.816484E-05  -0.437136E-04   0.122052E-03   0.820298E-05  -0.285562E-05
   0.611250E+01   0.125000E-01  -0.177070E-02  -0.173432E-02   0.350548E-02   0.149562E-04   0.846613E-05  -0.458109E-04   0.127179E-03   0.850396E-05  -0.292884E-05
   0.611500E+01   0.125000E-01  -0.177488E-02  -0.173686E-02   0.351183E-02   0.154155E-04   0.876880E-05  -0.479548E-04   0.132337E-03   0.880623E-05  -0.300209E-05
   0.611750E+01   0.125000E-01  -0.177790E-02  -0.173846E-02   0.351575E-02   0.158724E-04   0.907293E-05  -0.501520E-04   0.137524E-03   0.910991E-05  -0.307562E-05
   0.612000E+01   0.125000E-01  -0.177967E-02  -0.173888E-02   0.351749E-02   0.163246E-04   0.937853E-05  -0.524043E-04   0.142737E-03   0.941508E-05  -0.314916E-05
   0.612250E+01   0.125000E-01  -0.178035E-02  -0.173797E-02   0.351725E-02   0.167741E-04   0.968564E-05  -0.547066E-04   0.147983E-03   0.972181E-05  -0.322253E-05
   0.612500E+01   0.125000E-01  -0.178028E-02  -0.173612E-02   0.351523E-02   0.172244E-04   0.999444E-05  -0.570551E-04   0.153268E-03   0.100302E-04  -0.329616E-05
   0.612750E+01   0.125000E-01  -0.177958E-02  -0.173378E-02   0.351161E-02   0.176756E-04   0.103050E-04  -0.594541E-04   0.158592E-03   0.103403E-04  -0.337063E-05
   0.613000E+01   0.125000E-01  -0.177809E-02  -0.173090E-02   0.350655E-02   0.181239E-04   0.106174E-04  -0.619108E-04   0.163950E-03   0.106522E-04  -0.344585E-05
   0.613250E+01   0.125000E-01  -0.177578E-02  -0.172711E-02   0.350018E-02   0.185678E-04   0.109317E-04  -0.644253E-04   0.169342E-03   0.109659E-04  -0.352136E-05
   0.613500E+01   0.125000E-01  -0.177291E-02  -0.172244E-02   0.349265E-02   0.190108E-04   0.112478E-04  -0.669918E-04   0.174778E-03   0.112817E-04  -0.359723E-05
   0.613750E+01   0.125000E-01  -0.176970E-02  -0.171739E-02   0.348412E-02   0.194563E-04   0.115661E-04  -0.696078E-04   0.180266E-03   0.115995E-04  -0.367420E-05
   0.614000E+01   0.125000E-01  -0.176609E-02  -0.171223E-02   0.347466E-02   0.199026E-04   0.118865E-04  -0.722789E-04   0.185799E-03   0.119194E-04  -0.375256E-05
   0.614250E+01   0.125000E-01  -0.176194E-02  -0.170666E-02   0.346435E-02   0.203451E-04   0.122091E-04  -0.750131E-04   0.191372E-03   0.122414E-04  -0.383185E-05
   0.614500E+01   0.125000E-01  -0.175733E-02  -0.170038E-02   0.345332E-02   0.207843E-04   0.125339E-04  -0.778103E-04   0.196994E-03   0.125657E-04  -0.391174E-05
   0.614750E+01   0.125000E-01  -0.175250E-02  -0.169364E-02   0.344171E-02   0.212248E-04   0.128611E-04  -0.806626E-04   0.202676E-03   0.128926E-04  -0.399274E-05
   0.615000E+01   0.125000E-01  -0.174753E-02  -0.168690E-02   0.342954E-02   0.216689E-04   0.131907E-04  -0.835671E-04   0.208419E-03   0.132217E-04  -0.407553E-05
   0.615250E+01   0.125000E-01  -0.174228E-02  -0.168015E-02   0.341683E-02   0.221125E-04   0.135227E-04  -0.865333E-04   0.214212E-03   0.135532E-04  -0.415996E-05
   0.615500E+01   0.125000E-01  -0.173670E-02  -0.167304E-02   0.340370E-02   0.225521E-04   0.138574E-04  -0.895725E-04   0.220060E-03   0.138873E-04  -0.424543E-05
   0.615750E+01   0.125000E-01  -0.173094E-02  -0.166547E-02   0.339030E-02   0.229903E-04   0.141949E-04  -0.926806E-04   0.225975E-03   0.142243E-04  -0.433205E-05
   0.616000E+01   0.125000E-01  -0.172515E-02  -0.165777E-02   0.337662E-02   0.234322E-04   0.145351E-04  -0.958439E-04   0.231964E-03   0.145642E-04  -0.442060E-05
   0.616250E+01   0.125000E-01  -0.171929E-02  -0.165022E-02   0.336262E-02   0.238771E-04   0.148778E-04  -0.990635E-04   0.238016E-03   0.149064E-04  -0.451134E-05
   0.616500E+01   0.125000E-01  -0.171324E-02  -0.164268E-02   0.334838E-02   0.243200E-04   0.152235E-04  -0.102359E-03   0.244132E-03   0.152515E-04  -0.460376E-05
   0.616750E+01   0.125000E-01  -0.170706E-02  -0.163486E-02   0.333409E-02   0.247600E-04   0.155725E-04  -0.105739E-03   0.250325E-03   0.156000E-04  -0.469756E-05
   0.617000E+01   0.125000E-01  -0.170089E-02  -0.162681E-02   0.331976E-02   0.252014E-04   0.159248E-04  -0.109189E-03   0.256603E-03   0.159519E-04  -0.479330E-05
   0.617250E+01   0.125000E-01  -0.169475E-02  -0.161883E-02   0.330528E-02   0.256473E-04   0.162797E-04  -0.112692E-03   0.262956E-03   0.163065E-04  -0.489157E-05
   0.617500E+01   0.125000E-01  -0.168856E-02  -0.161104E-02   0.329064E-02   0.260946E-04   0.166377E-04  -0.116265E-03   0.269383E-03   0.166640E-04  -0.499216E-05
   0.617750E+01   0.125000E-01  -0.168230E-02  -0.160326E-02   0.327609E-02   0.265397E-04   0.169995E-04  -0.119933E-03   0.275898E-03   0.170253E-04  -0.509457E-05
   0.618000E+01   0.125000E-01  -0.167610E-02  -0.159532E-02   0.326172E-02   0.269842E-04   0.173653E-04  -0.123694E-03   0.282513E-03   0.173906E-04  -0.519902E-05
   0.618250E+01   0.125000E-01  -0.166996E-02  -0.158731E-02   0.324736E-02   0.274322E-04   0.177343E-04  -0.127518E-03   0.289217E-03   0.177593E-04  -0.530618E-05
   0.618500E+01   0.125000E-01  -0.166384E-02  -0.157947E-02   0.323291E-02   0.278839E-04   0.181062E-04  -0.131401E-03   0.296000E-03   0.181308E-04  -0.541616E-05
   0.618750E+01   0.125000E-01  -0.165774E-02  -0.157184E-02   0.321853E-02   0.283358E-04   0.184821E-04  -0.135376E-03   0.302882E-03   0.185061E-04  -0.552854E-05
   0.619000E+01   0.125000E-01  -0.165173E-02  -0.156424E-02   0.320450E-02   0.287870E-04   0.188628E-04  -0.139467E-03   0.309882E-03   0.188864E-04  -0.564323E-05
   0.619250E+01   0.125000E-01  -0.164584E-02  -0.155656E-02   0.319072E-02   0.292399E-04   0.192477E-04  -0.143649E-03   0.316993E-03   0.192710E-04  -0.576075E-05
   0.619500E+01   0.125000E-01  -0.163998E-02  -0.154892E-02   0.317691E-02   0.296967E-04   0.196357E-04  -0.147888E-03   0.324191E-03   0.196587E-04  -0.588148E-05
   0.619750E+01   0.125000E-01  -0.163417E-02  -0.154153E-02   0.316311E-02   0.301563E-04   0.200273E-04  -0.152201E-03   0.331487E-03   0.200498E-04  -0.600519E-05
   0.620000E+01   0.125000E-01  -0.162852E-02  -0.153435E-02   0.314965E-02   0.306166E-04   0.204243E-04  -0.156637E-03   0.338914E-03   0.204462E-04  -0.613163E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.580000E+01   0.150000E-01   0.439716E-02   0.539847E-02  -0.149860E-01   0.596224E-03   0.748594E-04  -0.118910E-02   0.319832E-03  -0.285701E-04  -0.371586E-04
   0.580250E+01   0.150000E-01   0.444627E-02   0.544780E-02  -0.150519E-01   0.585928E-03   0.736543E-04  -0.119779E-02   0.333369E-03  -0.230677E-04  -0.396044E-04
   0.580500E+01   0.150000E-01   0.447953E-02   0.548444E-02  -0.151067E-01   0.575722E-03   0.725561E-04  -0.120618E-02   0.347072E-03  -0.176695E-04  -0.420343E-04
   0.580750E+01   0.150000E-01   0.450870E-02   0.551561E-02  -0.151504E-01   0.565541E-03   0.715508E-04  -0.121426E-02   0.360963E-03  -0.123810E-04  -0.444270E-04
   0.581000E+01   0.150000E-01   0.454686E-02   0.555175E-02  -0.151835E-01   0.555434E-03   0.706220E-04  -0.122173E-02   0.375361E-03  -0.721441E-05  -0.467685E-04
   0.581250E+01   0.150000E-01   0.459216E-02   0.559353E-02  -0.152071E-01   0.545466E-03   0.697474E-04  -0.122840E-02   0.390493E-03  -0.219206E-05  -0.490456E-04
   0.581500E+01   0.150000E-01   0.463035E-02   0.563071E-02  -0.152216E-01   0.535606E-03   0.688916E-04  -0.123435E-02   0.406215E-03   0.265170E-05  -0.512340E-04
   0.581750E+01   0.150000E-01   0.465305E-02   0.565511E-02  -0.152268E-01   0.525741E-03   0.679990E-04  -0.123974E-02   0.422177E-03   0.726684E-05  -0.532949E-04
   0.582000E+01   0.150000E-01   0.466822E-02   0.567121E-02  -0.152224E-01   0.515759E-03   0.669886E-04  -0.124451E-02   0.438175E-03   0.115805E-04  -0.551810E-04
   0.582250E+01   0.150000E-01   0.468957E-02   0.569027E-02  -0.152092E-01   0.505622E-03   0.657507E-04  -0.124830E-02   0.454231E-03   0.154915E-04  -0.568443E-04
   0.582500E+01   0.150000E-01   0.471935E-02   0.571584E-02  -0.151882E-01   0.495337E-03   0.641529E-04  -0.125073E-02   0.470305E-03   0.188750E-04  -0.582363E-04
   0.582750E+01   0.150000E-01   0.474701E-02   0.573998E-02  -0.151602E-01   0.484888E-03   0.620619E-04  -0.125150E-02   0.486038E-03   0.216078E-04  -0.593020E-04
   0.583000E+01   0.150000E-01   0.476425E-02   0.575467E-02  -0.151255E-01   0.474196E-03   0.593882E-04  -0.125037E-02   0.500826E-03   0.236165E-04  -0.599787E-04
   0.583250E+01   0.150000E-01   0.477577E-02   0.576250E-02  -0.150844E-01   0.463158E-03   0.561445E-04  -0.124694E-02   0.514099E-03   0.249379E-04  -0.602042E-04
   0.583500E+01   0.150000E-01   0.479274E-02   0.577293E-02  -0.150377E-01   0.451739E-03   0.524954E-04  -0.124061E-02   0.525457E-03   0.257651E-04  -0.599355E-04
   0.583750E+01   0.150000E-01   0.481954E-02   0.579057E-02  -0.149871E-01   0.440017E-03   0.487643E-04  -0.123078E-02   0.534550E-03   0.264474E-04  -0.591661E-04
   0.584000E+01   0.150000E-01   0.485111E-02   0.581158E-02  -0.149338E-01   0.428124E-03   0.453787E-04  -0.121701E-02   0.540954E-03   0.274264E-04  -0.579361E-04
   0.584250E+01   0.150000E-01   0.488249E-02   0.583150E-02  -0.148786E-01   0.416148E-03   0.427645E-04  -0.119906E-02   0.544255E-03   0.291201E-04  -0.563304E-04
   0.584500E+01   0.150000E-01   0.491689E-02   0.585323E-02  -0.148221E-01   0.404119E-03   0.412264E-04  -0.117682E-02   0.544273E-03   0.317947E-04  -0.544687E-04
   0.584750E+01   0.150000E-01   0.496360E-02   0.588573E-02  -0.147648E-01   0.392088E-03   0.408668E-04  -0.115032E-02   0.541170E-03   0.354776E-04  -0.524877E-04
   0.585000E+01   0.150000E-01   0.503069E-02   0.593745E-02  -0.147076E-01   0.380158E-03   0.415782E-04  -0.111975E-02   0.535344E-03   0.399516E-04  -0.505142E-04
   0.585250E+01   0.150000E-01   0.512245E-02   0.601355E-02  -0.146507E-01   0.368395E-03   0.431101E-04  -0.108545E-02   0.527224E-03   0.448342E-04  -0.486338E-04
   0.585500E+01   0.150000E-01   0.524418E-02   0.612009E-02  -0.145934E-01   0.356702E-03   0.451731E-04  -0.104777E-02   0.517146E-03   0.497047E-04  -0.468720E-04
   0.585750E+01   0.150000E-01   0.540891E-02   0.626996E-02  -0.145342E-01   0.344808E-03   0.475310E-04  -0.100685E-02   0.505345E-03   0.542209E-04  -0.452000E-04
   0.586000E+01   0.150000E-01   0.563953E-02   0.648476E-02  -0.144709E-01   0.332380E-03   0.500413E-04  -0.962548E-03   0.491967E-03   0.581814E-04  -0.435626E-04
   0.586250E+01   0.150000E-01   0.596522E-02   0.679150E-02  -0.144004E-01   0.319111E-03   0.526460E-04  -0.914499E-03   0.477066E-03   0.615251E-04  -0.419115E-04
   0.586500E+01   0.150000E-01   0.641625E-02   0.721822E-02  -0.143176E-01   0.304730E-03   0.553336E-04  -0.862257E-03   0.460579E-03   0.642909E-04  -0.402268E-04
   0.586750E+01   0.150000E-01   0.702242E-02   0.779346E-02  -0.142152E-01   0.289005E-03   0.581019E-04  -0.805520E-03   0.442284E-03   0.665674E-04  -0.385198E-04
   0.587000E+01   0.150000E-01   0.781469E-02   0.854901E-02  -0.140828E-01   0.271819E-03   0.609339E-04  -0.744390E-03   0.421698E-03   0.684525E-04  -0.368205E-04
   0.587250E+01   0.150000E-01   0.882452E-02   0.951967E-02  -0.139081E-01   0.253254E-03   0.637897E-04  -0.679595E-03   0.397975E-03   0.700271E-04  -0.351554E-04
   0.587500E+01   0.150000E-01   0.100769E-01   0.107344E-01  -0.136785E-01   0.233617E-03   0.666051E-04  -0.612477E-03   0.370017E-03   0.713439E-04  -0.335261E-04
   0.587750E+01   0.150000E-01   0.115779E-01   0.121995E-01  -0.133840E-01   0.213420E-03   0.692935E-04  -0.544753E-03   0.336876E-03   0.724251E-04  -0.319026E-04
   0.588000E+01   0.150000E-01   0.132986E-01   0.138802E-01  -0.130211E-01   0.193365E-03   0.717442E-04  -0.478275E-03   0.298278E-03   0.732670E-04  -0.302397E-04
   0.588250E+01   0.150000E-01   0.151580E-01   0.156860E-01  -0.125946E-01   0.174272E-03   0.738172E-04  -0.415130E-03   0.254854E-03   0.738453E-04  -0.285069E-04
   0.588500E+01   0.150000E-01   0.170139E-01   0.174700E-01  -0.121176E-01   0.156868E-03   0.753454E-04  -0.358008E-03   0.207898E-03   0.741192E-04  -0.267096E-04
   0.588750E+01   0.150000E-01   0.186747E-01   0.190488E-01  -0.116104E-01   0.141511E-03   0.761512E-04  -0.310325E-03   0.158846E-03   0.740298E-04  -0.248876E-04
   0.589000E+01   0.150000E-01   0.199383E-01   0.202410E-01  -0.110979E-01   0.128097E-03   0.760815E-04  -0.275552E-03   0.108955E-03   0.734982E-04  -0.230951E-04
   0.589250E+01   0.150000E-01   0.206430E-01   0.209087E-01  -0.106095E-01   0.116253E-03   0.750447E-04  -0.255760E-03   0.593777E-04   0.724256E-04  -0.213834E-04
   0.589500E+01   0.150000E-01   0.207038E-01   0.209814E-01  -0.101773E-01   0.105692E-03   0.730289E-04  -0.250176E-03   0.114243E-04   0.707056E-04  -0.197970E-04
   0.589750E+01   0.150000E-01   0.201202E-01   0.204572E-01  -0.982976E-02   0.964048E-04   0.700928E-04  -0.254740E-03  -0.333179E-04   0.682474E-04  -0.183790E-04
   0.590000E+01   0.150000E-01   0.189627E-01   0.193920E-01  -0.958367E-02   0.885494E-04   0.663402E-04  -0.263159E-03  -0.730740E-04   0.650057E-04  -0.171681E-04
   0.590250E+01   0.150000E-01   0.173517E-01   0.178865E-01  -0.943655E-02   0.821725E-04   0.618975E-04  -0.268966E-03  -0.106040E-03   0.610039E-04  -0.161818E-04
   0.590500E+01   0.150000E-01   0.154366E-01   0.160738E-01  -0.936595E-02   0.770122E-04   0.569030E-04  -0.267469E-03  -0.130509E-03   0.563378E-04  -0.153968E-04
   0.590750E+01   0.150000E-01   0.133758E-01   0.141029E-01  -0.933448E-02   0.725264E-04   0.515009E-04  -0.256586E-03  -0.145061E-03   0.511556E-04  -0.147445E-04
   0.591000E+01   0.150000E-01   0.113175E-01   0.121178E-01  -0.929659E-02   0.680902E-04   0.458330E-04  -0.236466E-03  -0.148961E-03   0.456236E-04  -0.141301E-04
   0.591250E+01   0.150000E-01   0.938515E-02   0.102391E-01  -0.920388E-02   0.632086E-04   0.400284E-04  -0.208620E-03  -0.142735E-03   0.398972E-04  -0.134614E-04
   0.591500E+01   0.150000E-01   0.766731E-02   0.855156E-02  -0.900927E-02   0.576285E-04   0.342011E-04  -0.175381E-03  -0.128632E-03   0.341109E-04  -0.126695E-04
   0.591750E+01   0.150000E-01   0.621259E-02   0.709823E-02  -0.867232E-02   0.513401E-04   0.284613E-04  -0.139892E-03  -0.110595E-03   0.283892E-04  -0.117148E-04
   0.592000E+01   0.150000E-01   0.502827E-02   0.588136E-02  -0.816640E-02   0.445157E-04   0.229329E-04  -0.106062E-03  -0.934259E-04   0.228666E-04  -0.105829E-04
   0.592250E+01   0.150000E-01   0.408531E-02   0.487012E-02  -0.748556E-02   0.374400E-04   0.177644E-04  -0.778768E-04  -0.812514E-04   0.176998E-04  -0.928383E-05
   0.592500E+01   0.150000E-01   0.333125E-02   0.401609E-02  -0.664806E-02   0.304498E-04   0.131217E-04  -0.580843E-04  -0.758755E-04   0.130596E-04  -0.785672E-05
   0.592750E+01   0.150000E-01   0.270846E-02   0.327189E-02  -0.569508E-02   0.238810E-04   0.915994E-05  -0.470075E-04  -0.759607E-04   0.910389E-05  -0.637262E-05
   0.593000E+01   0.150000E-01   0.217087E-02   0.260595E-02  -0.468485E-02   0.180167E-04   0.598483E-05  -0.423926E-04  -0.777202E-04   0.593809E-05  -0.492614E-05
   0.593250E+01   0.150000E-01   0.169286E-02   0.200737E-02  -0.368364E-02   0.130465E-04   0.362059E-05  -0.405530E-04  -0.768952E-04   0.358490E-05  -0.361402E-05
   0.593500E+01   0.150000E-01   0.126850E-02   0.148116E-02  -0.275508E-02   0.904654E-05   0.200184E-05  -0.381413E-04  -0.708766E-04   0.197696E-05  -0.250979E-05
   0.593750E+01   0.150000E-01   0.903724E-03   0.103832E-02  -0.195002E-02   0.598880E-05   0.993588E-06  -0.334720E-04  -0.597218E-04   0.977765E-06  -0.164752E-05
   0.594000E+01   0.150000E-01   0.606813E-03   0.686692E-03  -0.129911E-02   0.376940E-05   0.429621E-06  -0.267357E-04  -0.456408E-04   0.420415E-06  -0.102120E-05
   0.594250E+01   0.150000E-01   0.381189E-03   0.425701E-03  -0.810051E-03   0.224350E-05   0.151654E-06  -0.192564E-04  -0.315517E-04   0.146738E-06  -0.596697E-06
   0.594500E+01   0.150000E-01   0.222579E-03   0.245874E-03  -0.470050E-03   0.125448E-05   0.350952E-07  -0.124737E-04  -0.197212E-04   0.326742E-07  -0.327665E-06
   0.594750E+01   0.150000E-01   0.120102E-03   0.131530E-03  -0.252387E-03   0.654330E-06  -0.305416E-08  -0.726533E-05  -0.111462E-04  -0.416008E-08  -0.168311E-06
   0.595000E+01   0.150000E-01   0.595667E-04   0.648017E-04  -0.124707E-03   0.316093E-06  -0.975921E-08  -0.380618E-05  -0.569641E-05  -0.102300E-07  -0.803916E-07
   0.595250E+01   0.150000E-01   0.270219E-04   0.292481E-04  -0.564142E-04   0.140477E-06  -0.724893E-08  -0.179374E-05  -0.263131E-05  -0.743622E-08  -0.354693E-07
   0.595500E+01   0.150000E-01   0.111623E-04   0.120356E-04  -0.232554E-04   0.570903E-07  -0.387767E-08  -0.760268E-06  -0.109766E-05  -0.394726E-08  -0.143614E-07
   0.595750E+01   0.150000E-01   0.418214E-05   0.449607E-05  -0.869944E-05   0.211081E-07  -0.170601E-08  -0.289631E-06  -0.412997E-06  -0.173007E-08  -0.530446E-08
   0.596000E+01   0.150000E-01   0.141623E-05   0.151906E-05  -0.294247E-05   0.706931E-08  -0.644212E-09  -0.990839E-07  -0.139945E-06  -0.651902E-09  -0.177804E-08
   0.596250E+01   0.150000E-01   0.432164E-06   0.462701E-06  -0.897065E-06   0.213682E-08  -0.212570E-09  -0.304062E-07  -0.426371E-07  -0.214827E-09  -0.538552E-09
   0.596500E+01   0.150000E-01   0.118525E-06   0.126712E-06  -0.245846E-06   0.581190E-09  -0.618142E-10  -0.835989E-08  -0.116603E-07  -0.624182E-10  -0.146881E-09
   0.596750E+01   0.150000E-01   0.291506E-07   0.311258E-07  -0.604277E-07   0.141886E-09  -0.159076E-10  -0.205679E-08  -0.285772E-08  -0.160540E-10  -0.359678E-10
   0.597000E+01   0.150000E-01   0.641705E-08   0.684469E-08  -0.132954E-07   0.310260E-10  -0.363026E-11  -0.452283E-09  -0.626696E-09  -0.366233E-11  -0.788980E-11
   0.597250E+01   0.150000E-01   0.126231E-08   0.134521E-08  -0.261422E-08   0.606619E-11  -0.735375E-12  -0.887918E-10  -0.122805E-09  -0.741624E-12  -0.154740E-11
   0.597500E+01   0.150000E-01   0.221582E-09   0.235946E-09  -0.458716E-09   0.105893E-11  -0.132242E-12  -0.155462E-10  -0.214761E-10  -0.133373E-12  -0.270918E-12
   0.597750E+01   0.150000E-01   0.346664E-10   0.368870E-10  -0.717416E-10   0.164810E-12  -0.211396E-13  -0.242498E-11  -0.334769E-11  -0.212965E-13  -0.422743E-13
   0.598000E+01   0.150000E-01   0.482770E-11   0.513372E-11  -0.998808E-11   0.228416E-13  -0.301062E-14  -0.336742E-12  -0.464604E-12  -0.299896E-14  -0.587747E-14
   0.598250E+01   0.150000E-01   0.597134E-12   0.634665E-12  -0.123527E-11   0.281433E-14  -0.376834E-15  -0.416387E-13  -0.574021E-13  -0.379166E-15  -0.725027E-15
   0.598500E+01   0.150000E-01   0.650675E-13   0.691185E-13  -0.134581E-12   0.308815E-15  -0.448022E-16  -0.454201E-14  -0.624497E-14  -0.380046E-16  -0.790887E-16
   0.598750E+01   0.150000E-01   0.584317E-14   0.616590E-14  -0.120501E-13   0.276862E-16  -0.415570E-17  -0.503234E-15  -0.656157E-15  -0.311353E-17  -0.661562E-17
   0.599000E+01   0.150000E-01  -0.981929E-15  -0.961496E-15   0.210280E-14   0.570056E-17   0.173873E-17  -0.118653E-15  -0.118214E-15   0.173532E-17  -0.135799E-17
   0.599250E+01   0.150000E-01  -0.157533E-13  -0.155489E-13   0.318987E-13   0.503436E-16   0.237393E-16  -0.125842E-15   0.220418E-15   0.241046E-16  -0.140869E-16
