 #the C tensor -- Eq. B6 of TAS17
 # in units of [ Ampere/cm ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.617500E+01   0.000000E+00   0.552172E+00   0.641875E+00   0.578358E+00  -0.126362E-05   0.250261E-05   0.608486E-01   0.000000E+00   0.127457E-17  -0.269992E-19
   0.617750E+01   0.000000E+00   0.565637E+00   0.659411E+00   0.598795E+00  -0.105013E-05   0.256739E-05   0.636147E-01  -0.693889E-17   0.383071E-18   0.664921E-19
   0.618000E+01   0.000000E+00   0.579198E+00   0.677138E+00   0.619681E+00  -0.795530E-06   0.263826E-05   0.664756E-01  -0.693889E-17   0.535537E-18  -0.532731E-18
   0.618250E+01   0.000000E+00   0.592854E+00   0.695087E+00   0.640990E+00  -0.945180E-06   0.271047E-05   0.694343E-01   0.138778E-16  -0.848303E-18  -0.768312E-18
   0.618500E+01   0.000000E+00   0.606597E+00   0.713301E+00   0.662718E+00  -0.129592E-05   0.277891E-05   0.724932E-01  -0.138778E-16   0.157463E-17  -0.147913E-17
   0.618750E+01   0.000000E+00   0.620428E+00   0.731779E+00   0.684906E+00  -0.134694E-05   0.284627E-05   0.756552E-01   0.693889E-17  -0.138172E-17  -0.119178E-17
   0.619000E+01   0.000000E+00   0.634358E+00   0.750485E+00   0.707588E+00  -0.109220E-05   0.291849E-05   0.789229E-01  -0.693889E-17  -0.219382E-18  -0.193653E-17
   0.619250E+01   0.000000E+00   0.648380E+00   0.769406E+00   0.730739E+00  -0.991959E-06   0.299522E-05   0.822996E-01   0.000000E+00   0.259531E-17  -0.310840E-17
   0.619500E+01   0.000000E+00   0.662484E+00   0.788580E+00   0.754319E+00  -0.123415E-05   0.307089E-05   0.857885E-01   0.000000E+00   0.155663E-17  -0.811775E-18
   0.619750E+01   0.000000E+00   0.676676E+00   0.808040E+00   0.778357E+00  -0.147899E-05   0.314378E-05   0.893925E-01   0.000000E+00   0.227428E-17   0.308331E-17
   0.620000E+01   0.000000E+00   0.690969E+00   0.827777E+00   0.802922E+00  -0.141935E-05   0.321829E-05   0.931146E-01   0.000000E+00  -0.284180E-18   0.151799E-17
 
 
