 #orbital part of the K tensor -- Eq. 3 of TAS17
 # in units of [ Ampere ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.616250E+01   0.000000E+00  -0.721615E-07  -0.689897E-07   0.817974E-07  -0.187084E-08  -0.416627E-09   0.106240E-08   0.870819E-08  -0.415233E-09   0.507944E-10
   0.616500E+01   0.000000E+00  -0.725972E-07  -0.692611E-07   0.824479E-07  -0.193486E-08  -0.426997E-09   0.106358E-08   0.901189E-08  -0.425605E-09   0.641668E-10
   0.616750E+01   0.000000E+00  -0.730129E-07  -0.694993E-07   0.830861E-07  -0.200022E-08  -0.437476E-09   0.106111E-08   0.932276E-08  -0.436086E-09   0.781660E-10
   0.617000E+01   0.000000E+00  -0.734140E-07  -0.697061E-07   0.837115E-07  -0.206683E-08  -0.448069E-09   0.105561E-08   0.964129E-08  -0.446670E-09   0.927549E-10
   0.617250E+01   0.000000E+00  -0.737999E-07  -0.698918E-07   0.843197E-07  -0.213473E-08  -0.458768E-09   0.104770E-08   0.996772E-08  -0.457356E-09   0.108123E-09
   0.617500E+01   0.000000E+00  -0.741667E-07  -0.700605E-07   0.849115E-07  -0.220402E-08  -0.469571E-09   0.103663E-08   0.103022E-07  -0.468156E-09   0.124408E-09
   0.617750E+01   0.000000E+00  -0.745153E-07  -0.702051E-07   0.854928E-07  -0.227478E-08  -0.480489E-09   0.102108E-08   0.106449E-07  -0.479081E-09   0.141495E-09
   0.618000E+01   0.000000E+00  -0.748508E-07  -0.703191E-07   0.860657E-07  -0.234693E-08  -0.491539E-09   0.100104E-08   0.109963E-07  -0.490129E-09   0.159235E-09
   0.618250E+01   0.000000E+00  -0.751738E-07  -0.704060E-07   0.866246E-07  -0.242042E-08  -0.502716E-09   0.977616E-09   0.113564E-07  -0.501293E-09   0.177714E-09
   0.618500E+01   0.000000E+00  -0.754812E-07  -0.704746E-07   0.871660E-07  -0.249531E-08  -0.514009E-09   0.950867E-09   0.117253E-07  -0.512578E-09   0.197142E-09
   0.618750E+01   0.000000E+00  -0.757732E-07  -0.705263E-07   0.876958E-07  -0.257178E-08  -0.525423E-09   0.919240E-09   0.121039E-07  -0.523997E-09   0.217536E-09
   0.619000E+01   0.000000E+00  -0.760541E-07  -0.705539E-07   0.882209E-07  -0.264982E-08  -0.536979E-09   0.881642E-09   0.124925E-07  -0.535558E-09   0.238732E-09
   0.619250E+01   0.000000E+00  -0.763247E-07  -0.705526E-07   0.887377E-07  -0.272930E-08  -0.548686E-09   0.838949E-09   0.128911E-07  -0.547256E-09   0.260685E-09
   0.619500E+01   0.000000E+00  -0.765820E-07  -0.705273E-07   0.892376E-07  -0.281022E-08  -0.560529E-09   0.792324E-09   0.132993E-07  -0.559089E-09   0.283568E-09
   0.619750E+01   0.000000E+00  -0.768264E-07  -0.704859E-07   0.897220E-07  -0.289275E-08  -0.572501E-09   0.740851E-09   0.137180E-07  -0.571061E-09   0.307508E-09
   0.620000E+01   0.000000E+00  -0.770622E-07  -0.704277E-07   0.902015E-07  -0.297701E-08  -0.584619E-09   0.682374E-09   0.141485E-07  -0.583185E-09   0.332425E-09
 
 
