 #the D tensor -- Eq. 2 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.616750E+01   0.000000E+00  -0.170201E-02  -0.162910E-02   0.333099E-02   0.229750E-04   0.147353E-04  -0.106033E-03   0.250900E-03   0.147628E-04   0.118789E-05
   0.617000E+01   0.000000E+00  -0.169574E-02  -0.162092E-02   0.331682E-02   0.233451E-04   0.150516E-04  -0.109503E-03   0.257197E-03   0.150787E-04   0.127360E-05
   0.617250E+01   0.000000E+00  -0.168950E-02  -0.161280E-02   0.330248E-02   0.237176E-04   0.153695E-04  -0.113028E-03   0.263571E-03   0.153963E-04   0.135984E-05
   0.617500E+01   0.000000E+00  -0.168319E-02  -0.160487E-02   0.328799E-02   0.240893E-04   0.156894E-04  -0.116623E-03   0.270019E-03   0.157156E-04   0.144691E-05
   0.617750E+01   0.000000E+00  -0.167683E-02  -0.159695E-02   0.327358E-02   0.244567E-04   0.160119E-04  -0.120314E-03   0.276555E-03   0.160376E-04   0.153509E-05
   0.618000E+01   0.000000E+00  -0.167051E-02  -0.158886E-02   0.325935E-02   0.248217E-04   0.163373E-04  -0.124098E-03   0.283191E-03   0.163625E-04   0.162405E-05
   0.618250E+01   0.000000E+00  -0.166426E-02  -0.158070E-02   0.324513E-02   0.251883E-04   0.166646E-04  -0.127947E-03   0.289916E-03   0.166896E-04   0.171331E-05
   0.618500E+01   0.000000E+00  -0.165801E-02  -0.157270E-02   0.323081E-02   0.255561E-04   0.169937E-04  -0.131854E-03   0.296721E-03   0.170183E-04   0.180300E-05
   0.618750E+01   0.000000E+00  -0.165179E-02  -0.156491E-02   0.321657E-02   0.259219E-04   0.173256E-04  -0.135855E-03   0.303623E-03   0.173496E-04   0.189359E-05
   0.619000E+01   0.000000E+00  -0.164566E-02  -0.155715E-02   0.320266E-02   0.262847E-04   0.176610E-04  -0.139972E-03   0.310645E-03   0.176845E-04   0.198500E-05
   0.619250E+01   0.000000E+00  -0.163963E-02  -0.154930E-02   0.318900E-02   0.266473E-04   0.179993E-04  -0.144181E-03   0.317777E-03   0.180225E-04   0.207663E-05
   0.619500E+01   0.000000E+00  -0.163364E-02  -0.154149E-02   0.317532E-02   0.270113E-04   0.183394E-04  -0.148449E-03   0.324997E-03   0.183623E-04   0.216829E-05
   0.619750E+01   0.000000E+00  -0.162771E-02  -0.153392E-02   0.316164E-02   0.273755E-04   0.186817E-04  -0.152790E-03   0.332314E-03   0.187042E-04   0.226049E-05
   0.620000E+01   0.000000E+00  -0.162192E-02  -0.152657E-02   0.314830E-02   0.277380E-04   0.190281E-04  -0.157256E-03   0.339764E-03   0.190500E-04   0.235349E-05
 
 
